;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;
364,237;9,0335;582,08;551,9;541,86;581,8;636,45;588,55;572,33;620,89;617,19;657,13;
364,566;26,219;504,9;578,84;555,46;616,82;635,66;603,95;614,16;580,76;583,23;614,38;
364,895;0,56413;611,75;611,25;584,21;581,71;655,78;558,52;588,39;611,55;604,98;598,19;
365,224;-6,9959;598,68;611,62;587,87;574,14;659,87;600,06;599,53;618,49;616,49;624,77;
365,553;-2,2281;552,95;603,09;523,98;584,95;610,7;556,36;572,93;623,95;592,51;608,83;
365,882;11,228;570,01;611,78;529,35;592,56;581,67;540,91;590,47;616,66;576,78;597,78;
366,211;19,437;597,11;586,05;562,79;602,21;598,11;553,6;634,69;658,26;585,42;593,58;
366,540;33,559;559,95;591,9;586,2;607;611,51;568,49;611,77;623,94;591,6;623,87;
366,869;3,0423;528,58;598,23;599,29;580,81;620,48;589,29;559,07;564,15;574;645,68;
367,198;-28,16;590,59;571;577,33;568,59;619,08;563,58;538,34;599,5;585,76;613,08;
367,527;26,339;608,05;592,38;569,27;579,19;597,56;541,48;569,48;604,79;608,04;595,51;
367,856;54,958;566,68;598,56;564,52;540,88;579,15;542,32;603,78;586,69;566,15;588,47;
368,185;36,114;584,56;606,19;568,93;573,47;570,95;580,18;616,19;550,7;547,32;625,96;
368,514;19,574;581,88;595,27;580,57;674,87;616,84;567,17;640,34;606,39;571,23;688,72;
368,843;59,608;562,83;584,7;611,11;625,45;626,01;578;636,92;602,7;583,28;660,63;
369,173;9,2276;552,16;581,85;559,22;590,51;583,71;588,86;569,23;567,47;529,1;614,96;
369,502;-21,908;547,95;564,43;623,81;546,83;647,87;623,37;612,01;541,1;559,49;605,25;
369,831;-11,441;550,97;622,55;583,18;555,79;651,72;592,7;628,2;640,16;582,15;585,27;
370,160;-9,0531;598,53;592,37;573,79;612,63;644,21;591,31;610,79;630,37;614,84;626,84;
370,489;-18,779;585,43;621,5;587,65;587,12;594,65;547,89;605,32;590,86;574,54;601,77;
370,818;-27,22;576,33;626,29;570,29;628,62;589,06;610,44;559,22;587,66;617,08;625,18;
371,147;19,969;531,96;581,05;578,01;644,94;564,18;568,93;617,82;551,97;513,2;629,93;
371,476;4,5196;511,68;606,16;580,9;615,01;653,98;536,1;526,09;535,55;614,59;597,1;
371,805;37,595;613,65;591,14;583,8;602,8;541,28;553,66;619,12;575,13;566,67;590,4;
372,134;40,899;588,64;607,08;602,87;541,78;571,65;569,38;575,67;545,64;580,08;652,02;
372,463;-5,682;572,03;616,78;534,11;523,76;646,02;542,47;640,02;605,11;587,19;589,84;
372,792;-7,1888;501,93;600,57;572,81;594,22;635,42;602,75;533,95;560,21;597,13;586,47;
373,121;6,7347;549,29;616,1;528,88;583,53;638,96;608,04;560,94;594,37;587,06;638,14;
373,450;11,523;609,94;608,05;559,94;583,86;563,31;596,1;598,37;606;576,38;651,76;
373,779;0,36065;584,72;627,28;535,44;585,27;557,19;532,62;573,26;612,55;572,55;595,26;
374,108;-10,932;616,45;583,31;581,31;569,06;613,22;555,75;594,28;610,15;553,98;587,86;
374,437;-15,977;581,64;592,95;604,05;544,86;580,3;525,91;564,18;555,93;561,16;621,02;
374,766;20,495;597,37;600,63;595,75;591,62;600,12;576,24;566,62;587,12;553,38;618,13;
375,095;-3,6709;590,33;588,5;573,69;569,47;623,68;545,79;575,5;626,14;605,44;584,96;
375,424;-23,753;579,25;621,3;557,66;539,91;610,54;518,05;627,22;619,54;602,35;595,16;
375,753;-22,884;616,7;622,26;590,01;574,17;613,97;540,09;625,49;616,18;593,17;642,13;
376,082;-15,856;571,65;578,41;581,45;593,14;614,72;565,94;583,49;574,57;574,52;635,71;
376,411;-9,5455;547,55;561,36;554;599,27;604,09;576,45;625,36;536,09;577,18;606,27;
376,740;-2,0758;612,05;560,48;572,42;597,18;608,89;566,99;636,31;562,14;597,57;599,75;
377,069;24,387;584,6;567,05;579,57;588,3;622,02;575,29;566,38;588,8;549,87;580,82;
377,398;27,115;539,52;573,83;582,6;591,61;635,99;567,12;570,67;574,38;555,65;555,84;
377,727;16,021;550,94;567,52;591,63;555,68;641,9;545,98;615,85;549,8;548,94;542,34;
378,057;3,9365;550,25;604,81;616,65;562,12;638,69;517,99;587,73;578,61;547,39;591,23;
378,386;41,956;580,5;614,4;558,25;591,29;646,21;522,5;578,76;560,54;572,49;632,23;
378,715;7,0854;585,95;546,76;581,14;621,31;608,61;542,27;575,53;588,96;571,99;604,11;
379,044;17,6;607,52;598,9;637,17;601,03;607,7;612,95;564,25;587,17;605,98;578,02;
379,373;45,954;587,07;602,97;551,78;579,27;639,31;584,65;644,77;624,11;599,54;675,13;
379,702;35,022;562,82;642,77;653,45;632,46;628,51;573,18;611,06;607,21;614,35;620,62;
380,031;-2,1803;594,7;564,54;539,7;630,18;657,18;543,34;577,23;645,69;611,43;625,38;
380,360;7,7721;625,39;648,18;675,29;564,66;593,54;540,05;538,57;631,68;551,9;544,15;
380,689;23,249;632,11;631,59;543,83;558,23;624,18;619,77;609,37;644,21;608,56;625,81;
381,018;39,674;573,17;604,54;598,91;573,69;635,77;604,31;633,52;592,03;579,57;613,25;
381,347;9,6867;546,42;532,95;591,47;579,68;556,43;531,06;569,58;672,47;530,69;581,74;
381,676;16,223;573,32;622,19;597,4;613,81;584,89;627,5;615,34;564,62;475,92;666,8;
382,005;38,123;651,69;623,08;604,16;607,32;591,52;579,79;583,03;568,08;591,58;620,43;
382,334;7,986;565,5;617,77;594;626,32;630,09;601,63;535,67;611,48;578,37;595,22;
382,663;-12,635;553,69;570,66;582,24;564,14;587,4;617,57;579,22;597,05;605,52;579,8;
382,992;60,386;608,78;605,99;639,24;527,18;593,93;605,19;630,75;597,46;529,6;633,12;
383,321;93,935;615,79;598,11;518;539,65;648,98;583,1;658,41;578,11;573,88;594,55;
383,650;77,337;650,05;556,09;536,55;603;619,69;579,85;624,1;563,16;613,39;558,19;
383,979;-5,7024;671,79;546,07;551,46;581,86;586,06;528,71;584,91;566,79;577,9;656,94;
384,308;15,175;556,19;588,68;610,57;595,87;624,2;580,84;564,31;565,48;521,2;670,84;
384,637;9,8747;525,29;601,2;625,18;591,12;638,59;599,73;606,76;581,98;548,15;586,1;
384,966;-26,894;590,42;597,89;565,69;569,05;607,68;591,37;601,11;582,42;586,68;580,89;
385,295;-35,363;634;595,09;562,55;571,09;630,92;586,72;556,99;580,55;612,64;616,28;
385,624;-6,3363;628,12;593,05;565,97;570,85;633,75;544,16;578,88;601,37;622,85;591,21;
385,953;14,731;585,22;601,71;549,79;578,41;597,77;553,63;615,92;564,27;604,07;575,33;
386,282;41,542;571,05;628,17;589,33;566,25;602,59;621,4;618;556,14;562,81;608,49;
386,611;34,558;594,71;625,6;630,35;541,66;645,05;639,75;603,15;592,49;562,42;588,16;
386,940;7,9697;606,07;592,55;631,03;586,24;674,38;618,52;576,69;570,76;624,79;551,62;
387,270;48,346;622,23;592,04;619,04;631,04;614,42;588,81;584,96;599;621,65;582,15;
387,599;-9,1989;620,54;588,27;597,33;610,05;547,77;561,69;598,53;595,66;574,69;573,63;
387,928;-7,6468;593,24;606,56;599,85;593,92;588,92;551,76;573,95;565,27;590,32;578,36;
388,257;44,157;586,91;585,31;560,34;590,44;609,1;548,49;600,44;602;592,89;594,65;
388,586;49,112;549,79;570,36;579,62;602,5;598,68;595,39;575,67;602,64;575,03;625,7;
388,915;-3,2431;543,22;564,57;524,29;603,5;648,1;538,72;630,29;592,71;616,84;660,69;
389,244;35,388;533,54;555,65;572,32;622,81;637,65;538,9;562,85;543,05;542,69;666,04;
389,573;4,8358;628,08;594;541,54;557,57;602,84;529,95;637,92;578,23;566,75;534,39;
389,902;14,26;614,05;590,81;643,47;520,75;620,92;596,79;640,83;586,78;587,1;627,88;
390,231;-38,464;537,75;555,39;617,78;662,3;664,51;572,29;591,91;660,17;576,9;603,9;
390,560;-27,207;572,1;564,25;670,19;627,97;653,68;578,59;552,17;605,73;574,87;601,81;
390,889;21,147;577,9;640,65;559,95;565,11;573,42;614,37;623,74;650,22;567,14;590,2;
391,218;23,9;623,6;586,9;634;602,95;553,95;541,85;601,25;549,35;567,95;565,3;
391,547;30,421;576,47;550,06;561,87;622,43;569,51;539,83;619,26;542,17;614,78;600,69;
391,876;18,618;619,76;588,57;502,82;555,9;588,69;523,2;620,12;534,92;557,09;583,66;
392,205;34,884;643,88;637,43;576,05;563,18;641,25;531,22;596,15;640,45;566,03;627,84;
392,534;-7,0382;622,43;629,44;662,88;625,78;640,99;616,53;577,26;587,76;602,57;650,74;
392,863;-2,0637;605,21;580,41;578,38;597,34;550,95;561,1;518,97;611,31;585,63;577,75;
393,192;18,574;580,91;572,52;618,05;622,91;588,02;598,26;564,27;564,74;623,45;597,68;
393,521;-23,564;620,12;642,46;609,73;607,61;596,47;570,88;641,65;613,02;593,32;664,33;
393,850;-42,688;563,01;630,47;619,33;561,91;626,4;566,07;600,02;602,54;606,96;656,1;
394,179;4,192;596,51;645,77;578,53;559,76;685,26;536,61;561,82;643,68;570,53;596,46;
394,508;9,0692;613,94;628,12;608,06;570,11;645,72;584,02;539,56;614,21;587,6;572,62;
394,837;-33,101;605,95;603,46;620,75;567,87;615,08;583,27;567,36;610,46;596,29;585,39;
395,166;-33,366;595,17;602,12;629,98;585,08;591,56;556,67;581,17;584,48;611,88;636,94;
395,495;-11,223;586,58;570,96;613,29;590,5;576,35;585,31;591,48;587,49;606,69;628,46;
395,824;7,3027;571,25;574,52;586,42;587,4;563,29;635,62;588,32;556,52;596,78;632,86;
396,153;-1,5495;582,07;582,69;588,78;585,72;588,56;627,03;570,14;538,92;575,18;620,86;
396,483;10,924;597,46;570,11;602,11;600,38;633,87;594,13;564,31;581,32;561,94;580,24;
396,812;23,467;587,44;589,84;627,37;618,37;578,72;583,65;579,25;576,35;574,33;606,09;
397,141;-12,32;612,36;600,61;631;611,61;545,48;563,7;627,63;608,27;551,96;618,68;
397,470;22,073;608,1;599,57;601,57;605,28;594,76;592,94;620,44;591,79;579,73;664,31;
397,799;-4,3517;583,11;556,62;560,79;603,22;598,25;613,26;608,51;568,76;584,39;643,05;
398,128;-12,034;567,44;566,8;581,6;720,97;637,13;603,8;614,15;589,93;633,72;605,4;
398,457;41,795;558,51;527,34;538,26;605,49;578,67;567,84;545,82;596,83;631,85;653,18;
398,786;101,74;645,36;611,16;615,65;558,52;607,89;646,85;608,65;590,38;590,19;611,29;
399,115;56,992;617,48;595,78;647,52;527,94;660,97;566,1;636,12;583,21;591,79;648,61;
399,444;-7,2047;610;625,1;649,25;614,7;655,52;591,82;621,32;605,44;636,51;577,52;
399,773;-34,239;608,01;573,82;612,58;579,82;680,86;536,72;619,41;640,97;637,83;607,47;
400,102;12,096;586,35;612,02;605,59;621,29;653,49;556,3;635,72;600,54;573,3;619,85;
400,431;-24,027;531,94;574,93;564,47;625,24;646,64;513,62;582,22;632,43;638,77;617,8;
400,760;-1,1844;648,61;596,28;622,97;630,62;637,68;623,27;610,26;619,09;586,36;613,1;
401,089;-22,479;603,11;513,04;620,07;587,07;600,9;654,24;525,08;629,74;627,98;624,72;
401,418;15,714;627,49;669,63;622,83;661,54;663,27;604,95;641,03;597,9;585,56;661,83;
401,747;-28,522;592,51;585,96;519,01;536,47;581,25;543,62;611,51;600,56;621,31;588,29;
402,076;29,495;566,11;632,45;621,67;656,91;684,79;562,65;644,97;585,16;630,28;662,86;
402,405;-1,8669;570,63;565,36;583,56;620,71;610,94;576,18;590,62;578,76;599,62;610,38;
402,734;31,813;613,63;602,61;598,49;615,08;655,4;595,14;597,14;537,19;571,96;584,31;
403,063;-23,323;615,94;584,98;596,16;657,57;650,96;570,76;617,47;626,84;657,99;599,83;
403,392;15,436;606,48;569,48;522,51;629,87;607,62;613,42;604,69;596,06;648,39;656,17;
403,721;28,956;643,64;612,4;526,38;625,65;662,02;606,22;626,38;583,49;616,82;618,95;
404,050;63,505;695,51;637,58;616,9;712,34;639,79;610,09;608,07;601,15;686,14;609,02;
404,379;52,406;667,98;625,23;630;634,37;637,05;571,32;621,28;617,2;659,24;634,37;
404,708;22,996;691,26;658,26;676,14;625,89;640,12;597,39;641,88;613,25;581,36;643,75;
405,037;-37,625;701,2;637,9;646,32;649,29;619,38;532,06;574,79;632,33;581,3;599,09;
405,366;15,192;645,19;618,8;595,82;642,31;633,28;539,46;552,96;634,96;621,91;580,8;
405,696;42,656;582,38;566,51;593,12;650,54;627,56;584,34;595,2;608,1;601,37;594,24;
406,025;4,505;561,49;554,36;602,97;667,47;631,41;565,53;606,52;627,89;595,91;625,41;
406,354;21,667;581,4;627,8;606,8;637,73;626,27;589,2;604,6;616,27;600,67;609,6;
406,683;34,734;600,31;612,97;604,18;618,8;659,17;603,81;628,84;599,24;593,14;584,8;
407,012;40,138;595,14;564,14;583,2;643,33;694,94;572,98;642,72;623,62;641,8;617,4;
407,341;59,909;587,6;638,95;574,03;652,08;597,15;584,13;609,29;598,69;649,11;626,92;
407,670;46,875;604,93;691,99;610,51;674,43;599,67;626,04;609,35;606,94;611,19;640,3;
407,999;40,868;616,1;622,44;594,46;653,85;661,46;632,9;681,1;630,65;659,88;632,06;
408,328;34,034;584,72;596,13;597,93;622,78;667,15;567,78;672,87;683,69;683,8;617,12;
408,657;5,5998;579,58;585,32;596,33;558,04;681,9;584,12;598,2;644,58;582,96;610,2;
408,986;66,425;555,5;646,92;533,21;635,43;657,43;649,43;596,3;628,86;637,79;623,86;
409,315;16,679;530,54;590,38;539,29;615,73;658,65;630,12;706,63;610,02;629,51;637,08;
409,644;-10,694;590,55;600,09;606,54;625,37;606,03;581,6;637,24;569,79;552,31;625,12;
409,973;20,202;589,68;595,72;583,7;649,1;606,9;557,6;638,41;615,63;584,04;583,52;
410,302;31,669;605,02;596,02;632,71;560,93;683,41;562,89;671,51;589,13;602,56;600,49;
410,631;55,487;630,82;555,6;559,73;552,88;574,25;574,94;610,01;571,67;636,18;587,25;
410,960;-1,7896;547,24;725,5;588,84;599,5;561,58;620,05;690,24;597,84;591,34;622,87;
411,289;5,9595;592,76;596,67;619,84;581,1;546,08;511,57;625,34;555,22;640,74;581,22;
411,618;-15,202;607,46;617,2;645,06;631,11;605,75;550,51;591,27;584,88;635,22;607,98;
411,947;-6,6745;665,82;632,92;569,53;616,21;707,78;547,34;600,26;658,74;614,48;628,58;
412,276;87,741;624,93;714,22;653,23;668,18;611,34;541,59;607,31;608,12;667,98;612,87;
412,605;44,915;639,15;683,84;655,17;719,25;668,75;559,28;552,3;687,28;548,68;675,4;
412,934;-1,5969;631,93;675,48;716,09;691,6;632,85;586,33;612,8;654,69;596,29;658,15;
413,263;25,745;676,06;590,97;638,31;685,81;630,46;517,47;621,96;656,5;599,3;667,54;
413,592;40,992;634,17;655,68;613,12;676,68;636,66;578,47;624,88;632,58;637,4;691,98;
413,921;29,574;614,52;604,67;561,28;656,84;633,52;617,41;573,79;636,93;637,81;690,54;
414,250;-22,186;551,52;592,58;581,89;618,83;630,57;622,29;602,47;593,81;643,29;691,57;
414,580;-8,1709;549,57;627,41;586,74;590,95;617,69;622;619,63;618,77;635,37;608,19;
414,909;-17,813;611,59;658,63;654,48;653,22;602,21;657,91;630,1;604,39;611,06;591,85;
415,238;-28,512;648,95;638,14;628,93;618,46;646,76;611,06;600,54;596,57;545,64;625,15;
415,567;14,378;667,41;648,37;616,01;587,41;666,36;611,2;602,64;597,09;616,63;670,51;
415,896;49,723;639,58;590,13;609,91;569,67;632,11;576,25;585,39;584,6;660,99;669,47;
416,225;56,588;608,35;577,71;579,35;586,06;634,3;551,88;582,3;572,71;647,47;634,06;
416,554;29,079;569,6;609,53;553,04;612,02;616,11;566,52;544,66;591,44;610,62;588,08;
416,883;14,502;579,78;641,5;568,81;614,82;586,36;573,97;529,5;636,99;613,71;588,34;
417,212;31;624,26;654,73;589,27;623,38;624,53;589,69;620,52;641,46;642,65;609,58;
417,541;29,781;608,94;627,1;608,41;650,47;679,5;606,28;654,9;623,53;608,37;600,35;
417,870;8,8447;608,63;622,32;660,37;655,19;692,23;621,73;626,62;625,48;601,87;626,02;
418,199;-6,1003;617,31;592,83;648,93;591,07;674,62;602,31;609,45;616,97;621,9;650,48;
418,528;6,2059;612,23;631,52;634,95;616,37;682,83;590,63;606,91;645,63;650,38;670,94;
418,857;-7,2238;614,78;606,19;623,21;642,01;659,33;557,51;652,42;665,61;612,34;690,48;
419,186;34,107;630,11;611,76;658,11;621,88;662,96;544,66;593,84;633,79;634,68;672,48;
419,515;-68,001;605,23;702,57;703,01;738,12;717,33;584,11;575,57;608,24;611,11;700,91;
419,844;-56,964;647,91;800,93;764,27;820,73;728,14;576,01;665,87;723,89;603,98;797,96;
420,173;14,643;673,93;883,98;780,24;920,73;746,09;562,1;699,81;796,78;646,48;730,23;
420,502;-7,7384;651,46;937,31;877,72;1062,5;698,72;603,32;700,34;806,78;657,76;766,33;
420,831;-0,4831;613,12;740,4;725,81;831,37;662,42;625,18;678,51;801,27;713,79;725,11;
421,160;41,242;655,44;737,01;743,59;743,66;707,51;560,72;693,03;700,88;686,87;745,59;
421,489;-58,454;605,64;640,81;644,05;605,53;658,68;519,99;588,58;646,63;589,91;648,62;
421,818;27,092;548,13;562,98;620,87;594,47;602,08;592,72;627,3;661,48;539,77;687,43;
422,147;-69,876;561,7;561,04;607,3;644,9;610,81;562,66;659,3;606,21;622,19;626,34;
422,476;14,308;615,11;576,18;543,45;620,39;612,9;561,05;594,56;616,38;614,52;637,33;
422,805;10,737;558,32;570,57;571,22;617,16;566,18;615,17;620,38;673,92;546,06;673,81;
423,134;28,644;603,6;627,71;626,38;632,09;534,48;632,43;569,73;655,03;595,04;585,56;
423,463;-14,446;622,86;595,56;576,41;624,57;608,17;579,98;603,3;611,7;673,17;614,3;
423,793;25,983;625;574,11;629,05;658,57;633,41;580,1;554,57;558,67;622,95;596,18;
424,122;41,58;558,84;592,52;616,49;649,26;620,86;571,64;550,17;619,14;592,46;583,83;
424,451;18,459;581,88;599,53;653,71;660,34;631,57;595,08;630,99;556,47;607,94;611,91;
424,780;-36,153;651,47;583,05;600,69;672,37;618,32;603;608,58;607,15;596,32;651,21;
425,109;19,082;616,88;606,68;634,24;647,44;628,25;607,24;618,85;616,33;586,47;655,64;
425,438;11,786;648,13;608,17;637,02;648,86;646,5;581,93;617,82;604,94;589,74;600,9;
425,767;25,032;616,46;586,84;633,47;609,74;615,15;611,02;650,14;566,8;626,91;605,74;
426,096;31,52;568,36;612,52;595,7;591,78;610,41;568,65;600,11;654,88;622,57;611,52;
426,425;25,586;588,5;608,78;572,93;622,98;647,57;560,26;612,89;626,99;619,14;617,32;
426,754;34,904;624,47;564,29;558,3;625,3;654,2;575,21;658,57;641,81;613,09;672,19;
427,083;30,942;616,52;611,98;577,12;620,42;644,53;607,44;618,77;632,76;610,42;682,67;
427,412;-20,713;595,52;627,82;615,44;619,06;638,54;613,69;588,44;629,56;630,91;646,59;
427,741;-17,268;579,4;588,93;606,33;648,73;632,47;581,27;602,2;641,74;677,6;643,8;
428,070;26,263;541,85;602,81;609,03;710,47;638,68;609,76;617,48;631,8;681,49;678,15;
428,399;25,584;530,72;641,97;618,43;697,99;648,85;608,04;631,81;639,01;607,69;692,12;
428,728;24,026;571,2;667,74;596,81;628,52;643,19;549,66;607,73;583,54;568,39;665,61;
429,057;-7,1267;579,45;616,41;622,03;572,29;617,97;594,78;584,76;650,19;583,73;632,21;
429,386;-12,365;573,69;577,57;618,04;568,47;629,58;631,83;632,7;672,53;609,31;573,01;
429,715;1,3782;602,18;573,15;583,08;663,71;656,17;573,91;621,71;625,79;625,58;582,47;
430,044;15,474;592,27;589,43;607,48;637,18;585,23;583;555,4;599,13;620,03;640,93;
430,373;-21,489;639,15;514,71;601,66;581,97;629,23;574,4;636,77;593,26;610,74;635,46;
430,702;16,982;563,99;576,87;586,01;639,24;645,31;614,25;621,69;606,23;636,07;633,82;
431,031;26,631;559,82;541,31;576,42;610,82;711,57;581,37;562,48;587,85;593,86;623,54;
431,360;11,788;518,85;590,63;561,99;610,31;722,13;597,61;559,33;592;604,4;636,28;
431,689;-8,4402;627,08;618,5;638,81;644,87;644,82;624,79;582,04;590,57;608,71;634,48;
432,018;-9,6651;568,56;660,34;608,57;654,93;608,26;613,15;552,58;581,33;578,91;609,95;
432,347;16,387;631,29;629,44;563,87;602,82;575,72;591,95;588,28;609,33;633,83;655,71;
432,676;4,5713;618,11;617,89;671,2;708,92;552,71;591,09;703,82;634,34;610,82;667,07;
433,006;-14,84;622,96;567,42;589,67;614,78;584,74;594,97;650,44;649,87;557,44;579,72;
433,335;62,973;553,69;645,94;608,25;577,42;644,68;628,69;594,17;575,88;603,21;666,6;
433,664;-62,779;565,93;634,07;620,2;594,66;603,14;609,47;617,2;635,52;583,54;670;
433,993;37,361;623,94;662,83;595,69;656,56;609,94;590,83;625,33;648,13;708,53;635,66;
434,322;-27,077;575,78;591,67;526,54;594,79;601,38;572,39;590,15;626,26;603,95;650,36;
434,651;-23,632;597,58;632,56;598,14;599,37;624,51;602,96;655,15;590,04;617,43;614,97;
434,980;19,791;611,16;596,31;552,63;603,63;592,29;607,37;633,74;615,82;617,29;625,95;
435,309;72,263;649,18;599,37;625,53;644,12;606,81;562,95;651,96;597,83;662,41;647,31;
435,638;40,074;649,15;599,97;650,51;565,63;639,51;541,91;609,02;639,47;639,4;640,64;
435,967;67,504;595,03;615,02;639,35;605,44;666,2;538,27;641,79;593,11;671,69;651,56;
436,296;52,243;554,33;632,18;541,33;614,22;633,86;552,68;668,39;625,92;652,35;573,12;
436,625;87,229;600,6;659,11;568,66;607;661,21;603,21;631,81;607,13;667,14;572,5;
436,954;62,946;644,02;601,44;620,58;635,19;661,22;602,57;581,25;673,14;669,83;594,49;
437,283;-17,207;618,75;572,17;575,35;631,43;586,62;578,38;594,58;603,36;624,47;623,91;
437,612;-21,876;588,85;527,91;563,3;663,27;628,55;557,02;608,18;594,99;609,9;638,67;
437,941;-2,6603;585,77;542,36;612,65;653,49;622,8;577,99;587,95;638,02;591,54;661,35;
438,270;-2,4267;560,21;603,98;620,12;634,16;579,92;599,85;580,77;655,5;586,21;657,4;
438,599;-7,4409;573,15;597,73;600,52;639,57;612,28;617,31;613,25;629,91;608,92;654,33;
438,928;-24,263;614,8;589,26;585,87;662,32;637,47;609,08;628,87;625,05;617,53;665,54;
439,257;6,8808;586,06;610,75;599,13;636,18;625,75;587,81;596,62;637,87;574,12;646,5;
439,586;21,133;555,63;632,62;609,48;586,61;606,73;596,87;608,55;618,11;563,14;629,73;
439,915;-11,414;583,91;639,35;592,23;636,36;614,53;605,47;653,92;638,19;636,5;644,75;
440,244;26,035;602,19;588,56;585,15;650;637,11;618,21;617,68;646,28;637,96;648,23;
440,573;11,457;618,9;555,17;564,99;631;635,52;618,63;588,33;681,2;607,81;607,88;
440,902;-20,346;637,13;567,59;646,93;610,95;640,72;643,75;622,55;627,24;607,8;630,89;
441,231;-49,904;586,66;625,44;591,48;655,83;666,98;551,62;598,54;617,71;612,34;617,83;
441,560;12,845;635,12;631,46;565,94;647,47;632,72;554,43;584,67;622,33;581,8;606,17;
441,889;-25,29;622,53;616,89;579,77;644,65;645,72;600,95;603,57;674,02;638,59;605,08;
442,219;45,081;555,14;610,53;627,07;629,96;633,97;645,77;564,03;623,62;650,9;623,87;
442,548;5,0486;595,34;638,4;651,7;643,94;624,94;581,04;601,6;592,34;604,21;584,63;
442,877;8,8194;628,16;653,57;625;661,7;655,54;629,88;607,3;634;577,85;673,18;
443,206;-6,2595;567,8;655,37;569,41;592,74;666,13;569,43;616,69;627,06;586,31;623,04;
443,535;1,767;603,85;559,79;593,77;650,73;590,66;559,05;545,32;569,16;608,74;551,77;
443,864;12,398;591;541,75;605,81;675,72;615,14;632,72;553,26;715,2;606,77;649,09;
444,193;-4,34;699,43;535,41;627,4;668,03;618,86;624,75;641,8;638,96;654,7;597,34;
444,522;-51,94;619,77;592,72;542,88;671,91;599,43;589,78;613,63;633,13;612,93;644,94;
444,851;62,885;619,9;623,45;616,04;673,9;653,14;640,29;620,6;592,16;612;627;
445,180;5,4184;620;533,77;641,19;605,81;684,57;620,88;580,46;650,82;630,43;650,88;
445,509;15,182;613,75;608,16;626,92;600,89;641,45;610,96;668,99;681,01;590,03;682,47;
445,838;-40,933;673,53;630,97;646,62;589,76;667,13;624,7;594,4;613,1;600,56;590,02;
446,167;-6,5098;589,33;643,87;607,35;552,04;621,82;575,98;565,11;577,75;592,13;610,96;
446,496;14,929;608,17;594,29;607,89;599,95;600,69;556,3;574,12;613,4;627,98;640,63;
446,825;27,358;645,85;592,92;608,44;623,92;622,95;606,25;616,77;644,83;637,78;653,02;
447,154;30;616,42;572,7;557,65;567,63;613,47;631,52;652,05;654,76;607,94;606,15;
447,483;-11,226;613,4;560,66;600,31;597,9;689,73;604,62;625,28;590,91;637,06;633,4;
447,812;-25,61;591,98;560,39;591,72;635,77;688,33;549,9;596,01;626,47;621,42;637,49;
448,141;12,346;562,99;569,67;641,36;628,66;671,33;557,01;640,35;651;622;607,99;
