;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;
Wavelength [nm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
554,749;-6,1193;661,85;1347,2;631,13;642,43;661,56;648,15;630,82;626,05;680,5;823,85;
555,078;24,074;624,84;1179,4;681,85;669,08;646,79;677,78;707,54;581,94;639,87;785,7;
555,407;39,969;560,45;1204,6;667,75;687,7;644,75;646,98;549,41;655,38;699,43;704,43;
555,736;72,2;603,26;1103,5;682,96;543,43;656;612,12;609,12;592,86;634,88;710,11;
556,065;-3,3728;584,34;980,95;735,69;639,06;601,13;644,39;585,29;643,73;604,02;658,94;
556,394;91,859;662,88;1094,8;659,11;700,91;608,99;725,88;601,98;628,02;605;713,92;
556,723;48,866;669,86;1148,9;715,86;648,06;692,33;542,68;647,09;584,87;549,12;670,87;
557,052;41,264;626,7;1011,4;594,79;550,77;622,79;682,38;578,72;549,36;571,09;656,53;
557,381;6,0699;562,69;901,21;640,98;715,99;691,75;680,45;684,57;718,87;672,07;703,2;
557,710;13,258;639,55;867,23;583,82;672,3;608,97;679,07;669,71;592,9;681,7;682,85;
558,039;19,447;628,75;897,68;626,2;604,46;619,25;598,21;607,18;576,55;617,55;695,52;
558,368;36,015;683,94;926,8;702,18;642,49;645,91;656,73;627,69;640,06;656,38;730,81;
558,697;14,46;716,28;936,97;656,07;662,82;706,54;602,23;591,77;562,56;675,95;709,72;
559,026;47,714;653,4;1160,8;598,48;672,68;686,82;598,12;644,91;643,07;542,24;672,7;
559,355;23,065;643,67;1127,9;644,34;635,54;680,33;606,52;632,43;655,66;629,36;614,33;
559,684;37,452;585,1;1251,4;644,36;649,27;621,1;640,72;655,82;623,09;610,91;686,63;
560,013;37,999;672,02;1106;541,98;596,39;623,2;626,39;559,58;632;641,21;746,61;
560,342;45,606;582;1123;572,54;682,92;614,48;646,82;609,1;578,89;593,11;728,84;
560,672;-4,7569;647,87;1091,8;698,1;651,36;665,29;655,53;637,65;668,51;657,28;707,24;
561,001;25,3;624,23;983,65;685,7;582,22;679,01;637,33;676,59;650,97;587,91;723,16;
561,330;26,419;577,57;823,69;662,71;656,86;669,98;642,66;632,14;607,75;575,68;678,97;
561,659;26,691;559,89;778,85;616,61;613,46;621,47;647,71;634,47;562,43;580,87;666,4;
561,988;24,144;609,02;772,37;600,39;603,5;616,18;657,71;621,11;605,57;602,89;655,82;
562,317;28,76;663,77;814,29;608,44;598,13;609,16;641,04;588,02;585,03;588,67;662,17;
562,646;-1,5785;638,84;768,18;630,44;589,02;633,94;617,17;569,1;611,72;593,46;613,35;
562,975;27,136;611,59;752,22;636,16;609,79;592,97;613,2;609,85;617,78;618,66;620,24;
563,304;60,478;581,83;719,38;620,91;601,43;600,26;602,54;615,68;581,45;586,87;605,1;
563,633;58,942;586,6;686,34;610,58;636,25;607,64;606,51;613,09;605,98;581,99;578,55;
563,962;33,231;584,11;747,31;621,94;638,76;599,94;606,94;630,77;626,7;603,24;575,59;
564,291;61,956;624,38;761,6;637,28;577,9;606;613,42;627,01;640,13;622,7;584,56;
564,620;31,919;680,71;767,33;658,6;569,13;610,11;597,65;621,32;658,53;620,27;619,22;
564,949;-9,3532;653,2;767,95;617,87;620,23;615,82;588,18;638,47;637,28;584,81;575,54;
565,278;-46,119;604,55;743,85;620,27;663,52;638,15;651,45;655,67;612,41;597,75;568,3;
565,607;-28,338;617,07;793,14;649,96;676,5;623,92;661,89;655,49;587,94;639,53;633,55;
565,936;8,2461;642,94;874,08;642,71;686,17;619,14;611,35;625,83;593,11;623,83;651,52;
566,265;2,2084;653,87;913,8;637,06;647,04;660,07;638,28;609,27;605,19;593,26;627,66;
566,594;13,557;667,6;978,06;650,13;619,68;682,19;650,07;634,04;619,72;599,34;646,86;
566,923;13,242;627,46;1088;676,62;646,05;625,28;632,19;627,95;639,38;605,51;712,95;
567,252;17,204;626,72;1141,6;646,81;602,69;597,13;646,71;586,13;619,3;605,3;724,34;
567,581;29,867;656,65;1147,9;642,31;582,69;675,82;637,95;600,25;627,82;603,46;722,8;
567,910;21,706;634,63;1173,2;681,81;614,71;675,95;655,67;660,43;644,34;626,44;733,91;
568,239;-50,901;649,66;1120,7;673,7;610,27;691,64;647,99;660,44;642,6;658,05;730,35;
568,568;-24,245;556,86;980,22;627,73;650,29;698,41;651,29;612,73;571,37;588,96;661,65;
568,897;2,2707;636,6;851,26;646,51;708,53;664,55;654,1;608,75;550,73;589,64;597;
569,226;-0,33704;648,43;738,76;662,35;661,17;633,83;559,49;632,71;557,09;579,04;599,82;
569,555;2,1308;624,86;748,82;630,67;641,04;648,38;576,76;594,55;622,99;570,95;631,77;
569,885;63,711;595,71;731,19;636,72;634;620,19;649,46;638,49;671,9;639,47;665,92;
570,214;1,2623;642,16;748,03;621,84;624,3;635,2;631,05;619,15;641,56;647,07;620,91;
570,543;-1,4365;624,48;735,79;618,33;605,1;659,27;634;606,81;621,38;636,49;675,04;
570,872;6,0685;596,29;653,78;712,16;630,69;674,59;636,06;663,76;636,65;619,25;633,09;
571,201;57,457;642,66;671,73;647,33;621,97;618,93;643;609;607,16;577,21;662,3;
571,530;32,349;671,55;647,05;635,47;590,96;671,13;629,14;612,91;552,39;649,36;669,5;
571,859;67,146;612,71;658,08;637,29;623,43;578,68;584,14;634,89;560,96;622,36;604,97;
572,188;33,105;610,33;598,53;561,27;582,06;565,73;638,06;653,74;584,26;619,3;558,92;
572,517;39,641;594,95;626,5;649,67;583,91;571,72;630,91;611;552,95;602,41;631,73;
572,846;20,821;659,24;661,88;578,88;643,06;657,21;639,63;605,47;631,27;642,4;623,52;
573,175;62,398;548,43;714,93;564,13;574,28;539,76;588,84;577,54;604,54;627,99;547,98;
573,504;25,617;628,07;660,05;663,7;609,98;621,11;639,21;658,83;601,42;693,9;620,72;
573,833;20,261;676,16;669,37;622,6;554,5;655,57;672,83;701,19;678,15;570,47;634,15;
574,162;7,3437;671,41;662,13;615,74;575,89;609,52;602,13;560,72;642,68;580,58;609,1;
574,491;109,94;575,31;665,48;585,19;632,52;692,09;618,03;689,38;606,66;649,55;726,91;
574,820;-32,56;621,18;692,92;649,59;603,7;693,7;599,94;654,92;578,7;657,56;660,76;
575,149;78,488;562,77;593,42;604,28;657,32;683,74;661,88;620,5;569,96;547,55;588,13;
575,478;41,105;618,84;623,91;624,94;534,35;665,05;580,23;656,9;639,8;660,68;597,97;
575,807;49,827;603,31;726;662,27;633,06;536,52;576,08;619,73;584,09;646,29;669,6;
576,136;-1,1203;632,9;597,79;592,59;590,63;681,57;631,94;623,82;639,91;594,88;524,39;
576,465;77,604;618,83;634,72;620,34;588,05;548,55;624,52;543,4;585,1;587,31;514,26;
576,794;7,4244;653,42;647,25;662,08;562,83;671,51;644,51;702,13;639,8;587;575,52;
577,123;121,99;599,21;705,71;622,87;593,06;681,92;652,41;662,71;546,91;555,86;571,76;
577,452;84,398;657,9;635,4;584,8;616,7;669,4;633,2;665,2;603,7;675,4;616;
577,781;56,025;650,86;680,9;621,65;647,28;626,47;674,3;631,54;529,7;621,84;644,86;
578,110;63,414;668,96;648,08;593,15;603,27;678,28;708,64;627,87;623,14;691,97;622,83;
578,439;70,11;581,72;610,49;616,11;596,85;565,21;659,34;684,21;641,56;566,03;643,7;
578,768;12,5;631,19;630,07;629,36;652,99;671,03;665,88;658,06;599,38;651,48;592,01;
579,098;50,991;594,01;616,97;652,31;650,89;564,88;596,88;601,01;575,43;620,55;603,95;
579,427;41,904;596,67;603,35;605,55;616,65;594,68;619,59;609,29;640,33;589,71;585,69;
579,756;60,637;595,27;634,88;644,21;635,79;591,67;686,52;647,88;645,18;570,03;614,67;
580,085;43,065;634,15;636,28;673,44;642,23;630,24;644,86;596,78;556,3;627;605,47;
580,414;57,931;636,93;643,83;619,01;645,78;642,24;637,07;628,91;543,86;637,44;606,81;
580,743;1,3185;615,49;628,49;554,09;606,27;650,15;651,11;687,95;605,76;624,63;617,15;
581,072;6,5361;631,46;611,86;601,04;601,42;617,49;652,83;664,59;613,68;609,41;591,01;
581,401;17,709;635,75;644,16;588,84;616,34;646,54;634,98;595,41;606,16;620,6;606,94;
581,730;29,091;615,28;631,96;566,37;600,9;564,87;650,88;586,86;630,65;571,54;629,09;
582,059;29,256;594,12;623,39;644,32;561,5;601,64;610,85;626,88;590,5;595,12;612,31;
582,388;39,577;562,18;634,93;653,87;569,51;624,11;579,06;650,94;585,2;586,89;580,82;
582,717;19,501;582,61;634,18;595,7;582,94;605,01;612,49;634,32;651,23;569,71;601,02;
583,046;-6,3539;608,57;636,05;628,14;583,37;574,4;627,95;590,83;584,23;572,15;575,74;
583,375;11,614;616,69;616,85;653,62;575;607,38;655,77;545,54;610,69;576,46;576,84;
583,704;19,203;624,4;604,8;635,21;609,59;624,4;636,61;586,58;591,03;640,98;648,18;
584,033;1,728;625,66;627,62;669,83;627,82;597,88;603,4;603,38;631,83;650,86;648,77;
584,362;27,133;606,36;630,48;643,54;606,64;598,65;640,1;590,84;611,94;603,54;613,9;
584,691;21,452;616,8;643,14;606,64;586,14;612,32;660,38;625,66;558,96;637,03;579,33;
585,020;14,296;659,68;651,31;611,46;622,59;622;615,48;642,31;568,61;620,88;610,81;
585,349;16,929;636,6;642,48;617,8;634,9;648,39;589,71;634,52;587,25;632,17;673,21;
585,678;21,243;603,6;625,25;626,54;626,21;635,02;603,14;645,15;576,1;678,86;646,38;
586,007;19,28;611,97;641,98;635,89;643,45;615,32;616,43;630,39;602,18;649,82;573,02;
586,336;24,375;608,28;687,45;626,3;633,17;619,37;582,84;610,72;648,37;577;576,21;
586,665;7,9694;616,32;664,44;614,93;622,62;636,86;591,81;618,85;666,33;548,64;587,9;
586,994;-30,279;596,37;618,09;605,58;614,15;624,12;634,47;603,13;674,22;556,98;554;
587,323;-8,368;583,37;584,38;621,98;609,52;582,22;617,88;594,38;631,76;568,73;600,18;
587,652;27,159;596,43;571,74;658,67;598,51;596,17;618,42;588,67;596,76;602,51;650,59;
587,982;40,122;590,73;669,24;636,39;562,81;577,74;620,43;576,48;604,51;594,69;617,53;
588,311;8,6135;648,25;732,54;632,16;634,25;559,34;646,14;622,07;654,25;646,62;581,88;
588,640;-3,1416;704,02;757,51;652,94;704,23;615,94;682,23;657,51;630,55;638,83;587,57;
588,969;-25,566;821,23;903,4;644,71;626,31;674,89;703,36;654,18;585,42;581,71;596,18;
589,298;-22,778;872,07;900,55;616,06;625,33;651,51;647,18;603,09;627,74;637,31;571,74;
589,627;13,952;854,59;872,64;699,37;675,39;636,59;573,62;555,57;644,52;689,39;617,4;
589,956;30,866;800,59;902,85;659,84;649,42;610,92;625,09;525,06;563,55;576,64;639,08;
590,285;11,403;648,07;784,97;578,51;605,78;652,36;642,42;597,99;604,73;580,66;633,72;
590,614;69,431;619,57;687,99;587,98;608,02;591,42;603,43;632,75;673,64;607,07;616,17;
590,943;39,465;633,75;608,82;608,69;596,31;647,79;580,69;656,61;663,38;605,65;550,95;
591,272;29,155;603,62;619,22;593,19;587,86;614,74;609,61;671,11;601,05;648,05;629,58;
591,601;23,005;632,52;618,14;632,95;611,76;553,72;622,19;678,61;605,76;640,85;640,81;
591,930;65,551;616,79;654,18;585,54;589,64;582,86;590,6;609,01;599,59;594,8;596,73;
592,259;5,8313;629,27;694,78;598,31;587,08;574,19;668,69;617,88;671,53;667,84;580,74;
592,588;59,476;650,28;679,08;666,57;638,49;622,78;600,81;613,74;609,53;637,03;623,95;
592,917;54,57;638,28;682,88;624,52;602,23;677,66;645,37;580,84;661,78;694,44;601,74;
593,246;76,365;628,06;613,25;667,83;618,65;654,77;604,02;636,4;608,31;591,87;591,04;
593,575;56,191;587,72;562,34;662,48;632,58;597,67;599,13;605,09;620,6;581,55;574,14;
593,904;30,883;569,17;562,26;626,1;657,46;619,23;627,86;640,37;632,31;637,73;609,38;
594,233;-54,263;634,14;623,68;560,54;616;584;618,58;604,17;667,68;618,59;557,13;
594,562;17,1;597,9;646;586,54;615,14;554,01;559,93;566,69;543,86;631,5;659,78;
594,891;-22,779;642,9;667,46;587,93;610,42;605,49;581,4;658,97;555,56;636,55;608,28;
595,220;67;602,76;631,82;565,4;628,33;625,12;630,93;619,52;602,05;567,54;609,35;
595,549;70,811;593,28;617,74;650,64;565,29;681,19;594,87;722,86;621,41;603,83;592,13;
595,878;121,79;503,57;613,75;630,35;617,26;629,96;595,76;608,36;561,22;530,1;623,9;
596,207;41,203;644,93;609,22;618,14;695,14;700,33;648,69;670,15;677,37;551,62;640,24;
596,536;19,521;591,07;614,76;624,14;617,69;578,16;666,11;620,35;632,87;569,79;619,24;
596,865;-2;638,54;604,22;719,02;559,5;674,38;625,85;590,94;582,15;650,37;585,38;
597,195;-2;580,38;631,82;596,79;621,6;596,51;607,12;583,05;600,88;696,7;632,69;
597,524;22,492;624,09;618,28;634,21;614,16;660,66;642,27;626,11;685,25;622,54;609,49;
597,853;100,23;568,04;550,42;573,21;617,86;631,11;617,9;599,97;603,01;564,04;639,89;
598,182;1,1544;644,05;630,81;516,75;605,63;613,82;610,34;595,19;585,72;590,55;548,67;
598,511;56,943;651,75;625,62;607,76;637,82;629,88;643,75;570,62;613,13;547,93;649,95;
598,840;-14,739;615,98;636,08;629,7;650,16;629,15;607,21;597,63;617,77;598,57;602,5;
599,169;87,258;614,82;626,99;591,88;653,73;587,15;632,2;599,09;659,85;588,44;682,61;
599,498;-14,894;623,06;660,94;621,15;613,68;648,41;631,42;596,31;629,95;633,59;591,55;
599,827;28,443;668,1;649,13;575,61;638,99;555,46;677,74;655,09;665,69;611,66;632,92;
600,156;24,712;539,41;621,82;578,55;633,45;573,26;631,9;682,1;653,63;614,08;607;
600,485;15,31;667,67;640,22;662,03;679,85;646,36;619,73;655,95;596,32;646,61;621,65;
600,814;-40,654;661,05;600,28;641,53;596,35;644,55;581,16;619,89;628,2;594,82;599,77;
601,143;15,997;612,82;603,58;601,91;610,43;603,95;639,34;616,48;661,64;587,31;585,9;
601,472;26,746;636,54;533,59;610,46;669,07;631,8;666,02;601,54;645,85;581,49;577,49;
601,801;-1,1946;615,21;573,79;590;537,03;580,01;654,6;604,4;600,21;532,01;605,59;
602,130;3,7959;574,97;654,84;562,77;534,81;606,68;538,55;579,26;589,21;554,6;629,51;
602,459;51,819;606,18;628,18;641,23;556,36;620,32;594,55;567,36;614,5;585,64;647,91;
602,788;83,223;618,76;562,61;640,94;622,26;628,59;635,94;647,24;630,35;657,3;686,93;
603,117;105,4;555,62;566,88;618,09;618,89;666,04;597,01;670,76;655,37;625,81;602,56;
603,446;47,29;607,96;630,39;617,39;591,23;611,36;608,36;603,36;608,81;591,89;520,2;
603,775;36,937;632,13;633,03;598,88;597,66;585,56;611,53;597,69;614,87;581,69;591,84;
604,104;-1,0274;623,24;645,04;605,81;630,51;597,7;606,18;612,05;641,93;606,8;609,37;
604,433;-7,9272;596,47;662;564,25;553,42;565,63;601,54;596,31;613,01;585,47;597,16;
604,762;35,699;573,78;587,24;580,34;586,64;597,2;666,53;633,49;639,09;615,13;603,15;
605,091;68,642;653,19;630,53;621,96;585,06;623,33;646,09;639,03;659;546,15;612,32;
605,420;12,722;627,5;640,34;581,16;619,19;696,76;642,83;687,1;641,39;609,94;603,26;
605,749;-8,2179;642,77;644,45;577,92;627,19;651,92;655,64;647,98;610,91;609,84;590,61;
606,078;-7,2584;689,52;637,22;651,46;676,71;615,01;645,36;627,15;617,15;556,35;612,03;
606,408;49,04;666,92;621,1;645,34;646,83;582,4;633,49;665,57;590,02;557,48;589,63;
606,737;18,062;651,4;623,4;614,8;624,18;574,19;619,81;642,84;570,2;624,15;622,95;
607,066;8,3551;619,23;642,25;630,18;642,28;588,52;644,66;625,38;638,09;620,19;619,95;
607,395;28,266;610,63;640,39;613,19;648,29;632,28;686,49;590,14;677,69;630,71;605,91;
607,724;41,371;628,04;681,99;584,84;632,63;597,44;692,03;597,66;627,61;648,11;661,27;
608,053;16,139;626,53;661,79;615,58;630,49;600,73;626,44;641,14;624,29;615,56;646,19;
608,382;20,347;651,93;613,6;656,22;607,39;631,03;573,72;604,43;614,65;580,43;614,62;
608,711;14,961;636,27;633,26;640,44;613,43;621,13;577,3;609,43;620,04;584,26;640,74;
609,040;8,9817;608,18;674,93;578,84;609,9;609,25;580,95;643,35;623,98;594,89;644,79;
609,369;16,163;629,41;665,77;581,18;598,32;645,09;568,58;629,54;604,42;587,02;592,83;
609,698;29,817;624,57;636,35;626,8;610,37;613,39;602;609,99;618,83;602,39;577,6;
610,027;66,941;586,78;642,88;652,28;604,64;582,84;661,17;622,75;600,02;620,06;566,44;
610,356;46,497;599,23;642,71;651,58;600,93;605,91;641,69;649,88;576,66;577,82;555,03;
610,685;15,216;600,51;644,89;595,19;604,57;600,49;574,75;614,3;564,98;583,28;606,79;
611,014;22,699;597,99;647,54;580,91;609,73;634,38;543,3;630,9;575,26;633,71;601,52;
611,343;25,634;652,61;608,17;635,76;603,59;584,6;550,87;689,99;628,01;621,07;603,05;
611,672;0,15034;606,4;588,5;645,17;609,19;549,71;574,47;616,64;630,12;627,27;651,7;
612,001;-6,7616;589,14;644,6;599,93;611,73;578,69;604,89;562,43;609,76;614,82;633,17;
612,330;17,653;640,38;626,5;589,44;650,02;617,81;604,39;616,75;613,62;591,99;605,75;
612,659;35,543;629,54;605,35;582,43;634,17;639,52;588,07;615,72;613;584,61;618,39;
612,988;-2,6439;599,64;648,15;543,14;601,43;704,36;612,86;599,21;608;626,43;592,36;
613,317;40,818;606,51;590,72;556,16;621;647,28;634,66;621,35;604,52;626,89;546,39;
613,646;71,05;636,72;604,3;625,05;588,04;614,97;606,03;585,66;621,65;621,06;518,59;
613,975;11,725;603,84;617;619,15;583,36;634,6;622,87;605,32;641,08;603,48;568,8;
614,304;-13,701;595,7;620,92;688,23;639,15;633,08;682,24;641,54;640,16;621,16;581,99;
614,633;45,276;556,34;633,16;683,61;641,78;640,01;643,69;647,36;638,52;601,68;602,79;
614,962;35,132;555,66;565,85;605,45;616,42;656,96;641,76;643,38;683,24;665,13;573,59;
615,291;51,271;597,35;601,67;557,75;598,88;582,33;659,79;627,12;626,4;600,12;627,58;
615,621;75,099;662,98;610,96;582,89;565,03;562,62;630,6;646,41;652,1;615,79;597,4;
615,950;36,561;652,08;664,09;662,74;627,79;597,42;610,35;630,62;655,82;610,82;639,68;
616,279;28,159;666,49;646,05;599,68;612,37;648,78;610,45;616,96;626,63;634,76;594,31;
616,608;31,656;605,23;656,89;596,69;607,34;588,79;675,88;659,11;590,56;611,02;603,02;
616,937;-21,52;648,84;638,13;690,75;631,7;618,97;630,69;656,96;616,58;681,6;661,76;
617,266;-36,675;652,99;575,25;648,54;556,53;546,43;614,74;613,56;617,98;614,92;582,67;
617,595;0,81352;645,81;657,85;662,22;593,8;623,12;646,93;631,9;625,52;653,14;633,69;
617,924;-6,4584;602,76;678,65;597,9;613,85;580,52;647,33;622,38;609,67;650,93;584,36;
618,253;-32,446;619,92;667,89;642,6;654,09;580,23;630;653,54;629,28;662,41;593,78;
618,582;-1,1542;573,28;624,92;655,4;658,23;570,07;636,94;620,56;634,66;586,96;546,11;
618,911;44,39;610,23;647,42;647,27;593,95;592,58;667,11;665,41;600,39;631,19;603,28;
619,240;52,109;650,8;648,09;616,98;604,35;598,78;606,66;591,54;610,53;574,41;604,62;
619,569;47,847;610,34;629,34;605,61;591,04;646,76;567,69;697,49;617,42;665,87;589,18;
619,898;55,785;528,87;589,94;579,35;573,62;554,97;551,45;638,86;590,83;517,57;505,19;
620,227;1,816;598,75;622,25;639,41;564,23;579,54;567,77;628,63;603,7;636,56;631,5;
620,556;2,3326;609,65;606,53;602,23;665,51;654,97;603,55;632,16;652,76;645,48;654,74;
620,885;33,259;541,53;621,46;579,32;557,69;655,21;594,35;708,78;567,73;570,24;526,89;
621,214;86,2;602,26;591,74;544,14;568,77;514,49;688,74;636,51;542,26;562,4;539,11;
621,543;10,843;591,42;671,24;567,16;600,15;607,88;602,41;615,02;632,29;603,1;544,71;
621,872;86,316;620,32;694,5;652,67;642,61;665,4;612,5;676,6;697,2;624,97;621,76;
622,201;-42,855;602,04;625,56;613,82;574,37;590,66;652,51;635,89;592,15;598,13;613,6;
622,530;91,414;646,19;691,34;564,08;547,99;533,65;545,57;588,01;683,82;688,67;554,62;
622,859;-47,981;575,01;545,02;658,99;634,99;590,99;595,99;589;580,01;572,02;696,98;
623,188;84,456;567,09;644,84;547,3;594,47;692,81;607,86;612,72;598,78;584,85;600,13;
623,517;1,9698;587,52;583,47;618,31;597,91;626,58;611,91;599,32;599,98;563,5;571,64;
623,846;18,352;548,4;561,72;672,16;655,95;571,88;651,6;613,49;531,42;600,67;564,24;
624,175;-1,9993;650,09;579,14;610,05;607,41;601,5;578,55;604,45;589,13;593,41;543;
624,505;97,933;629,53;674,33;598,51;641,79;589,79;674,99;624,75;586,34;605,26;614,63;
624,834;48,996;582,32;648,3;642,75;633,75;638,41;585,91;666,09;637,27;651,68;587,3;
625,163;3,5513;543,08;585,21;611;615,5;518,58;575,32;630,31;577,45;624,6;539,87;
625,492;10,919;606,42;640,05;587,98;636,75;722,73;658,71;634,28;652,07;622,91;603,33;
625,821;57,849;633,68;600,15;550,04;588,66;610,05;627,44;618,82;668,99;565,46;686,42;
626,150;-23,121;597,82;602,1;588,62;575,01;634,07;603,47;622,33;617,62;615,82;600,89;
626,479;54,573;627,2;589,85;643,99;616,97;584,63;590,48;601,08;581,18;515,13;569,71;
626,808;5,5278;563,6;554,23;573,08;619,54;679,17;584,67;611,85;579,6;616,88;564,4;
627,137;6,259;623,1;614,83;656,75;618,15;565,91;608,79;584,08;622,75;552,07;569,98;
627,466;-17,318;602,93;594,77;629,96;554,71;631,77;622,28;602,63;603,84;607,2;582,81;
627,795;8,823;565,34;615,66;582,85;553,83;585,52;604,01;613,66;611,5;568,35;595;
628,124;-38,454;637,95;555,21;599,67;589,72;573;613,98;539,34;640,32;594,18;593,71;
628,453;39,272;599,81;579,14;640,71;674,1;563,26;600,77;582,24;649,25;624,72;580,83;
628,782;48,79;556,57;600,81;555,32;599,92;625,06;555,36;599,2;605,96;621,19;522,75;
629,111;27,829;586,92;596,1;583,35;571,47;550,15;617,68;615,01;666,89;651,39;543,76;
629,440;-16,748;690,52;586,21;598,56;577,79;614,07;643,23;640,04;640,02;610,9;489,87;
629,769;35,803;620,91;587,07;560,56;603,83;602,87;591,96;671,37;577,8;606,22;600,37;
630,098;23,92;574,56;611,5;583,11;595,08;601,85;613,14;675,21;610;604,45;588,97;
630,427;13,252;591,43;647,41;631,38;659,52;584,82;658,64;659,8;612,29;651,59;598,42;
630,756;12,263;626,27;644,47;590,94;660,89;684,12;626,52;630,68;561,57;623,78;579,73;
631,085;10,547;657,07;610,22;641,73;625,4;593,43;630,61;681,56;582,05;621,8;610,68;
631,414;10;563,32;580,38;617,88;606,41;583,67;658,77;678,22;621,06;619,84;608,1;
631,743;29,049;510,3;575,82;587,42;578,31;565,84;578,81;612,97;631;559,85;602,41;
632,072;-28,339;573,12;634,69;627,49;583,99;636,8;579,54;592,78;598,33;605,51;550,17;
632,401;-12,496;605,05;582,63;649,05;570,46;639,08;632,29;573,46;587,42;637,37;579,04;
632,730;5,977;600,61;602,29;596,73;567,74;612,21;599,77;599,06;577,54;628,56;590,86;
633,059;-1,6415;592,69;621,69;582,95;614,17;595,05;568,69;607,37;598,57;590,13;600,94;
633,388;2,847;584,77;577,46;581,15;630,77;623;585,27;606,92;657,12;632,51;550,15;
633,718;26,956;588,44;569,52;589,23;637,01;648,72;587,63;632,82;626,28;639,54;584,02;
634,047;-17,749;631,28;569,4;588,4;579,92;671,37;571,6;630,8;626,41;625,37;599,09;
634,376;0,49018;644,65;625,46;610,18;545,25;582,89;594,92;592,7;585,41;616,9;555,83;
634,705;-22,35;608,95;622,75;643,17;539,87;608,85;599,51;605,05;599,06;619,97;562,14;
635,034;-16,195;617,14;598,6;642,54;596,91;638,27;607,89;656,57;642,67;595,45;581,62;
635,363;3,477;620,77;732,42;611,28;604,98;646,31;623,15;637,08;621,94;576,59;699,04;
635,692;22,32;631,99;1536,4;713,35;640,13;766,77;833,55;641,06;688,28;629,47;1464,8;
636,021;7,4816;641,27;2965,2;932,1;800,2;1295,4;1465,1;724,74;888,11;855,54;2804,1;
636,350;-2,4849;671,91;4977,9;1359,2;1107,5;2276,5;2687,7;921,48;1341,3;1355,8;4888,3;
636,679;-29,071;669,12;5617,9;1491,3;1172,4;2662,7;3058,8;981,46;1580,9;1557;5696,9;
637,008;-11,728;642,28;5048,7;1325,1;1055,4;2426,9;2632,2;942,06;1420,2;1475;5253,6;
637,337;23,732;652,27;3457,9;1035,4;882,88;1718,1;1828,3;819,95;1030,6;1166,1;3747,7;
637,666;17,905;604,34;1537,5;709,44;670,62;959,87;943,54;711,14;725,62;756,01;1777,1;
637,995;-1,4707;610,61;773,47;595,94;601,74;646,05;648,35;673,92;640,25;638,61;821,12;
638,324;39,971;617,6;679,1;598,54;624,62;570,08;668,71;606,26;565,61;638,32;630,77;
638,653;53,984;564,06;655,4;623,77;617,74;561,71;675,71;624,96;555,08;628,37;627,41;
638,982;9,0303;563,36;614,64;624,15;595,52;581,3;629,36;629,88;585,24;593,94;581,27;
639,311;-11,012;596,99;616,65;606,75;608,78;653,85;606,65;586,8;625,01;589,2;550,61;
639,640;-21,288;630,4;644,96;575,21;610,96;641,96;638,68;585,41;621,65;606,33;606,17;
639,969;-0,78877;597,33;651,67;564,93;586,42;637,72;639,17;595,42;587,11;596,91;640,89;
640,298;16,146;568,5;608,67;601,21;558,03;612,15;589,92;591,33;634,61;591,04;559,26;
